,Screen_name,UserID,TweetID,Coords,Lat,Lon,Created_At,Text,Labels
352,IvanMata,33736235,780430864132009985,"[43.7229514, 10.39497213]",43.7229514,10.39497213,Mon Sep 26 15:36:32 +0000 2016,"Lo bueno es que entre todos se detiene 😂😂😂 (@ Tower of Pisa in Pisa, PI) https://t.co/3xBMIq7Im2",3
353,IvanMata,33736235,780478517159063552,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Mon Sep 26 18:45:53 +0000 2016,Gelato! #Pisa #Italy @ Leaning Tower of Pisa https://t.co/lTflpbLdgc,3
354,adityafakhri,372386223,779287322315587584,"[43.7167, 10.3833]",43.7167,10.3833,Fri Sep 23 11:52:30 +0000 2016,"But my dreams, they aren't as empty as my conscience seems to be.... ♪ 

#pisa #pisatower… https://t.co/O6gNZY0ny6",1
355,CaterinaCasati,480402698,782199254957826049,"[43.72269116, 10.394098]",43.72269116,10.394098,Sat Oct 01 12:43:29 +0000 2016,Foto da turista ✔️ #tengosulatorre @ Torre di Pisa https://t.co/GnYDnJAydC,3
356,stelios4k,297181941,779677578013634562,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 13:43:14 +0000 2016,Clichê photo of Pisa! #ferias #claricerochatravel #greciaviagens #italy #pisa @ Leaning Tower of… https://t.co/Lx5jinJpIP,3
357,igerspisa,456648185,781004757938864128,"[43.7167, 10.3833]",43.7167,10.3833,Wed Sep 28 05:36:59 +0000 2016,Il cortile interno del cimitero monumentale di Pisa si presta moltissimo a foto ad alto impatto… https://t.co/vpI8yx6MYc,1
358,pplplcs,2610864343,779343610718265345,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 15:36:10 +0000 2016,#spotted at the #LeaningTowerofPisa 🇮🇹🇮🇹🇮🇹 thanks to @johnnymeant #liveagreatstory @ Leaning… https://t.co/FyBzfMJn2I,3
359,SmokinPisa,2417181319,780718278201184256,"[43.71964705, 10.40387613]",43.71964705,10.40387613,Tue Sep 27 10:38:37 +0000 2016,È arrivato!!  #ijoy #combordta #smokin #smokinpisa #pisa #svapo #vapers #svapopisa #pisavapers… https://t.co/xxJHN1XFPF,9
360,SmokinPisa,2417181319,782131075212537856,"[43.7196799, 10.40374]",43.7196799,10.403739999999999,Sat Oct 01 08:12:34 +0000 2016,Ci siamo quasi!  Siamo super carichi per l'evento di oggi! #smokin #pisa #smokinpisa #vapers… https://t.co/Wdqdu4agHk,9
361,SmokinPisa,2417181319,779773742192947200,"[43.71964705, 10.40387613]",43.71964705,10.40387613,Sat Sep 24 20:05:22 +0000 2016,Davvero grazie a tutti i partecipanti e ai ragazzi che hanno collaborato!  faralli_thomas… https://t.co/gUiChrXZn7,9
362,ShelbyKitchin,61388132,781602816322330625,"[43.7167, 10.3833]",43.7167,10.3833,Thu Sep 29 21:13:27 +0000 2016,Sitting here filled with an unhealthy amount of stress right before a biochem exam &amp; wishing I… https://t.co/UrvpIG9szq,1
363,mgmeuu422,1027568293,779805273158328320,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 22:10:39 +0000 2016,"今日の集合写真！
ななめ〜(～ 'ω'　)～
#pisatower #pisa #４日目
#🇮🇹 #とよびぃ #とよび伊 @ Leaning Tower of Pisa https://t.co/JzPwq7vmWU",3
364,Gijszelf,155685120,782135841749667840,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Oct 01 08:31:30 +0000 2016,Zo fout maar zeau goud! #leaningtowerofpisa #pisa #italy #goodvibes #staffordshirebullterrier… https://t.co/yXiJSXrwzD,3
365,MrRadiostop,206582691,781925912803618816,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Fri Sep 30 18:37:19 +0000 2016,"Stasera serata Pisana! 😉 @ Piazza Dei Miracoli, Pisa https://t.co/3D6ITRDfmd",3
366,2puntozeno,61557492,780977470992445440,"[43.71476879, 10.40566849]",43.71476879,10.40566849,Wed Sep 28 03:48:33 +0000 2016,"💼 m a y b e ✈

#maybe #Pisa #Toscana #Italia #volgotoscana #volgopisa #volgoitalia #volgogolia… https://t.co/6cI5cFCxAP",6
367,2puntozeno,61557492,779347291723403265,"[43.71413, 10.40401]",43.71413,10.404010000000001,Fri Sep 23 15:50:48 +0000 2016,"⏳ d i l u n g a r s i #di_lungarni

#Arno #river #Pisa #Toscana #Italia #volgotoscana #volgopisa… https://t.co/jRjjRekHNm",6
368,samartian30,146356251,781636651697209344,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Thu Sep 29 23:27:54 +0000 2016,"29.09.2016, Pisa 

The cute and amazing Leaning Tower of Pisa! ❤️❤️ took us quite a lot of an… https://t.co/kzDJANfXc7",3
369,samartian30,146356251,781515384511930368,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Thu Sep 29 15:26:02 +0000 2016,"29.09.2016, Pisa 

Doing the ""govinda dance""  in front of Leaning Tower of Pisa (as my bestie… https://t.co/pk1d36CdwB",3
370,ahh3kosurzscbno,1213610058,781903970134482944,"[43.71775, 10.40208]",43.71775,10.40208,Fri Sep 30 17:10:08 +0000 2016,Festeggiando il compleanno 😍💃🎂🍰 #ade #parche #festeggiare… https://t.co/gP4HyzceM2,4
371,OMGeriii,282551004,781728400109137920,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 30 05:32:29 +0000 2016,"travelled many miles to see you lean, my friend #pisa #leaningtowerofpisa #italy #nofilter… https://t.co/BZ2hIc7W8i",3
372,nic_bunce,108442700,780007938752671744,"[43.7167, 10.3833]",43.7167,10.3833,Sun Sep 25 11:35:59 +0000 2016,"Double decker train! #italy @ Pisa, Italy https://t.co/lCmP0drep2",1
373,Ponty_88,440241578,782144898501779456,"[43.70592268, 10.419293]",43.70592268,10.419293,Sat Oct 01 09:07:30 +0000 2016,"Wedding day
#wedding #love #cute @ Chiesa Di San Michele Degli Scalzi https://t.co/BW70SUi2WI",2
374,Ponty_88,440241578,782168409198907393,"[43.70561, 10.42059]",43.70561,10.420589999999999,Sat Oct 01 10:40:55 +0000 2016,"Selfie con la sposa! 😍👰👱
#weddingday #cute #love #barbara&amp;daniele #weddingdress @ Chiesa San… https://t.co/JczLT5BIZS",2
375,josedm99,821600540,781848308012687361,"[43.72269116, 10.394098]",43.72269116,10.394098,Fri Sep 30 13:28:57 +0000 2016,"Sentimientos,ganas y valor🤘 @ Torre di Pisa https://t.co/3o6z6iYhd0",3
376,josedm99,821600540,779971831138775040,"[43.7226295, 10.3948002]",43.7226295,10.394800199999999,Sun Sep 25 09:12:30 +0000 2016,Me gustabas más cuando te conocía menos 🙄 @ Batistério de Pisa -… https://t.co/g53ATkcQHl,3
377,drgaviria,39687120,779782137595752452,"[43.7167, 10.3833]",43.7167,10.3833,Sat Sep 24 20:38:43 +0000 2016,Confirmada mi participación en el 2da reunión internacional de la Academia de Laser de Erbio… https://t.co/RUSF4ygDtf,1
378,MatVoyce,214175986,780093642245607425,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 17:16:32 +0000 2016,When they say it leans...it leans! Not the most leaning photo of the day but it's still a… https://t.co/EiBJuBDPJ3,3
379,LaFrunofila,287887974,782201103601561601,"[43.72358819, 10.38827476]",43.72358819,10.38827476,Sat Oct 01 12:50:50 +0000 2016,Que nunca se pierdan las ganas de colgarse una maleta y perderse por nuevos lugares. #Pisa… https://t.co/kW98LksrYu,-1
380,giulianopuglia,1917585870,781843488023478272,"[43.71661424, 10.3929333]",43.71661424,10.392933300000001,Fri Sep 30 13:09:48 +0000 2016,@LudoCatta guarda che dolci https://t.co/WczTOm4sY5,-1
381,djstephfloss,16136553,779021131378548741,"[43.72263, 10.3948]",43.72263,10.3948,Thu Sep 22 18:14:45 +0000 2016,"In honor of the first day of Fall, let's not forget that I took one of the best pics EVER this… https://t.co/dWsqEUfYsF",3
382,kartenquizde,21033096,781924085861318657,"[43.7161, 10.3966]",43.7161,10.3966,Fri Sep 30 18:30:04 +0000 2016,Wo liegt Pisa? https://t.co/17pl75yemo #Pisa #quiz,19
383,kartenquizde,21033096,779419042729881601,"[43.7161, 10.3966]",43.7161,10.3966,Fri Sep 23 20:35:55 +0000 2016,Wo liegt Pisa? https://t.co/17pl75yemo #Pisa #quiz,19
384,kartenquizde,21033096,779100484573495296,"[43.7161, 10.3966]",43.7161,10.3966,Thu Sep 22 23:30:05 +0000 2016,Wo liegt Pisa? https://t.co/17pl75yemo #Pisa #quiz,19
385,pakornkrit,87405729,782246178050179072,"[43.7167, 10.3833]",43.7167,10.3833,Sat Oct 01 15:49:56 +0000 2016,#throwback #juno #bw #blackandwhite #architecture #contrast #shade #city #life #journey… https://t.co/nxrsS1KLpV,1
386,pakornkrit,87405729,781537136864595968,"[43.7167, 10.3833]",43.7167,10.3833,Thu Sep 29 16:52:28 +0000 2016,#pisa #italy #sunset #scenery #scenic #nature #river #fujifilm #fujix100 #reflection #clear… https://t.co/Mu0TbITtqD,1
387,Theloosecannons,21355890,779320078802178048,"[43.69897, 10.39904]",43.69897,10.39904,Fri Sep 23 14:02:40 +0000 2016,"It's ok, cos @british_airways have sent their #badman special #golden jet to pick me up...… https://t.co/wljcdE7mvr",5
388,MrsBizarre,37570922,780448704838799360,"[43.7167, 10.3833]",43.7167,10.3833,Mon Sep 26 16:47:25 +0000 2016,"El cumpleaños del más guapo 💕❤️️ @ Pisa, Italy https://t.co/ifu1ogeMZE",1
389,MsFrancesca_r,74979720,779441129188188160,"[43.71762573, 10.40211233]",43.71762573,10.40211233,Fri Sep 23 22:03:41 +0000 2016,È mezzanotte.❤️ #harrypotter #thecursedchild #italy @salanieditore #pisa @ Libreria Ghibellina Pisa https://t.co/wieHIuRNUw,4
390,MsFrancesca_r,74979720,779464217665544193,"[43.71762573, 10.40211233]",43.71762573,10.40211233,Fri Sep 23 23:35:25 +0000 2016,Letture ad alta voce in attesa della mezzanotte. ❤️ #reading #harrypotter #ordinedellafenice… https://t.co/t831KMMPlN,4
391,qilataufek,196542805,780152619222364160,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 21:10:53 +0000 2016,Ciao from Pisa 🇮🇹 @ ピサの斜塔 https://t.co/fpYq8t98rb,3
392,CBanks4U,16812053,781178011760496640,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Wed Sep 28 17:05:26 +0000 2016,I tried to push it up straight...lol @ Leaning Tower of Pisa https://t.co/eqSQKXblEU,3
393,CBanks4U,16812053,781179768481787905,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Wed Sep 28 17:12:25 +0000 2016,Mood #Italy @ Leaning Tower of Pisa https://t.co/HSn4iAupNb,3
394,CBanks4U,16812053,781180384423780352,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Wed Sep 28 17:14:51 +0000 2016,"Tuscany... @ Piazza Dei Miracoli, Pisa https://t.co/etP3ZDdioF",3
395,CBanks4U,16812053,781181715305738240,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Wed Sep 28 17:20:09 +0000 2016,Pisa pimpin w/ the homie @goodgeniTALIA @ Leaning Tower of Pisa https://t.co/UCfHEeLa8P,3
396,CBanks4U,16812053,781182017962586113,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Wed Sep 28 17:21:21 +0000 2016,"Architecture #Italy #Pisa @ Piazza Dei Miracoli, Pisa https://t.co/gFcvaSq353",3
397,CBanks4U,16812053,781231822617260032,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Wed Sep 28 20:39:15 +0000 2016,What that peekin around that corner...oh just the tower of Pisa on… https://t.co/mP7tWN99DU,3
398,Gabby_Stewart,114210255,779606346274668544,"[43.69594344, 10.39858103]",43.69594344,10.39858103,Sat Sep 24 09:00:11 +0000 2016,"Waiting for a delayed flight. (@ Aeroporto di Pisa ""Galileo Galilei"" (PSA) in Pisa, PI) https://t.co/kyuNXSzDdV",10
399,Gabby_Stewart,114210255,779632747300216833,"[43.6982224, 10.39993622]",43.6982224,10.39993622,Sat Sep 24 10:45:06 +0000 2016,"Chaos. Many delayed flights, many grumpy nationalities and no seats. (@ Gate 21 in Pisa, PI) https://t.co/rxnpX4d44A",5
400,Gabby_Stewart,114210255,779647968412655620,"[43.6982224, 10.39993622]",43.6982224,10.39993622,Sat Sep 24 11:45:35 +0000 2016,"Yup, still here. (@ Gate 21 in Pisa, PI) https://t.co/AC6wyCjYUn",5
401,Gabby_Stewart,114210255,779663180276654081,"[43.6982224, 10.39993622]",43.6982224,10.39993622,Sat Sep 24 12:46:02 +0000 2016,"Mad dash to queue somewhere else. #Baaa, baaa (@ Gate 21 in Pisa, PI) https://t.co/iohpmYNGEn",5
402,gettheparty,99661835,779272876079939584,"[43.72040817, 10.39710583]",43.72040817,10.39710583,Fri Sep 23 10:55:06 +0000 2016,"Seguimos con la viajada #Eurotrip (@ Pisa in Pisa, PI) https://t.co/QoJ3ASGGbj",3
403,BiancaLTorres,82749165,780518323234672640,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Mon Sep 26 21:24:04 +0000 2016,"This thing with doors. 😉 #miancatravels #pisa @ Piazza Dei Miracoli, Pisa https://t.co/Pvu0orY7Cd",3
404,kaptainkurty,284654912,781845607639941120,"[43.7167, 10.3833]",43.7167,10.3833,Fri Sep 30 13:18:13 +0000 2016,"Five years ago the tower of Pisa was not leaning @ Pisa, Italy https://t.co/sFfszYcXk8",1
405,BeRoLuDeNi83,71664428,780831123827986432,"[43.72201163, 10.39671283]",43.72201163,10.39671283,Tue Sep 27 18:07:01 +0000 2016,#torredipisa #italia🇮🇹 ni estaba tan chueca #sisters👭 @ Torre Di… https://t.co/zcWp3STC0T,3
406,BeRoLuDeNi83,71664428,780831321891467264,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Tue Sep 27 18:07:48 +0000 2016,"Otro ángel caído #torredipisa #italia🇮🇹 @ Piazza Dei Miracoli, Pisa https://t.co/cQNMcHvwZ7",3
407,BeRoLuDeNi83,71664428,780831540666400768,"[43.72263, 10.39478]",43.72263,10.39478,Tue Sep 27 18:08:41 +0000 2016,Desde donde yo lo veo... #torredipisa #italia🇮🇹 @ Torre di Pisa -… https://t.co/jkz6JOEEyr,3
408,georgechilcs,140883267,782601043414814720,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Oct 02 15:20:03 +0000 2016,putting off flying back to the UK with one last weekend stop - 3rd… https://t.co/skrSYbV2Da,3
409,tidak2010,305099035,779579762377428992,"[43.6984203, 10.4001968]",43.698420299999995,10.400196800000002,Sat Sep 24 07:14:33 +0000 2016,@ErnstJanBos ✈ het zit er weer op. Plicht roept😆,5
410,sashaisameme,1683433218,781517393059119104,"[43.7167, 10.3833]",43.7167,10.3833,Thu Sep 29 15:34:01 +0000 2016,"I'm so bored please converse with me :') @ Pisa, Italy https://t.co/NZHRrAQagD",1
411,EldyBartowski,599545948,779820837952258048,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 23:12:30 +0000 2016,❄️❄️ #pisa🇮🇹 #italy #honeymoon #livinglife @ Leaning Tower of Pisa https://t.co/Ng1OsKcHNt,3
412,EldyBartowski,599545948,779262294521946112,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 10:13:03 +0000 2016,From pisa with love ! @mbarebellion  to all my brothers and sisters… https://t.co/yebztwnoM0,3
413,EldyBartowski,599545948,779300907989274624,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 12:46:29 +0000 2016,Andd the pisa is conquered !! 💕💕😍 #pisa #pisatower #europetrip… https://t.co/66E4d9MaBk,3
414,EldyBartowski,599545948,779668858248564736,"[43.72263, 10.39478]",43.72263,10.39478,Sat Sep 24 13:08:36 +0000 2016,Port baru mengade.. port baru merajuk.. my leaning spot.. my vending… https://t.co/1ZHVDlC6nV,3
415,MikeyDaRoza,21233181,780966395161051137,"[43.723272, 10.395619]",43.723271999999994,10.395619,Wed Sep 28 03:04:32 +0000 2016,"Duomo di Pisa 
• • • •
#italy #pisa #italia #church #europe #summer #sunshine #clouds #cloudporn… https://t.co/VnL8CfGVrD",3
416,MikeyDaRoza,21233181,781287730487656448,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Thu Sep 29 00:21:25 +0000 2016,"Torre di Pisa 🇮🇹
• • • •
#italy #pisa #italia #leaningtowerofpisa #leaningtowerofpisa… https://t.co/fm9MhQxX18",3
417,MikeyDaRoza,21233181,781508937287884801,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Thu Sep 29 15:00:25 +0000 2016,"Pisa Baptistery of St. John 🇮🇹
• • • •
#italy #pisa #italia #leaningtowerofpisa… https://t.co/1VNIxIzzcz",3
418,MBurakYilmaz_,1570142546,782623686813679616,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Oct 02 16:50:02 +0000 2016,#photography #italy #toscana #pisa #pisatower #couple #selfie #portrait #canon #canon70d @… https://t.co/lfqMBvtoFx,3
419,RhayaMartinez,50922543,781064840903143424,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Wed Sep 28 09:35:44 +0000 2016,Finally!! mi sei mancata jazztincanosa 😘 @ Leaning Tower of Pisa https://t.co/KY2k3K8CR2,3
420,RhayaMartinez,50922543,782580318435840000,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Oct 02 13:57:42 +0000 2016,"Leaning Tower 🔸 Pisa, Italy 🇮🇹🇮🇹🇮🇹 #eurotrip2016🌏 @ Leaning Tower of Pisa https://t.co/LuDCJQpnpd",3
421,RhayaMartinez,50922543,782583592857710592,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Oct 02 14:10:42 +0000 2016,"Leaning Tower 🔸 Pisa, Italy 🇮🇹🇮🇹🇮🇹 #eurotrip2016🌏 @ Leaning Tower of Pisa https://t.co/hNCa22h0wJ",3
422,ScopelliTweet,3413443713,780032644352442368,"[43.72263, 10.39478]",43.72263,10.39478,Sun Sep 25 13:14:09 +0000 2016,"Per #miracolo

#torredipisa #cosebelle #bellaitalia #loveweekend @… https://t.co/dLoaIWaOxb",3
423,pulkitvj,578873307,781605674740387840,"[43.7167, 10.3833]",43.7167,10.3833,Thu Sep 29 21:24:49 +0000 2016,Truly a masterpiece!  #leaningtowerofpisa #pisa #tuscany #wonderoftheworld #italia #igersitalia… https://t.co/6eX5GhSb7z,1
424,anrockxx,387615360,779273001262993409,"[43.72423, 10.39715]",43.72423,10.39715,Fri Sep 23 10:55:36 +0000 2016,"Sekali lagi maafkan ucapannya telat...  
Selamat berbahagia fachri dan… (w/ caca &amp; Fachri at Pisa cafè) [pic] — https://t.co/v26lSMN2Bj",-1
425,NicoleStella1,305757209,781522414731718656,"[43.7167, 10.3833]",43.7167,10.3833,Thu Sep 29 15:53:58 +0000 2016,"#pisa e' bella... @ Pisa, Italy https://t.co/SxXuouPgzg",1
426,NicoleStella1,305757209,781535782561538048,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Thu Sep 29 16:47:05 +0000 2016,"La #torre al #tramonto
#pisa #sunset @ Leaning Tower of Pisa https://t.co/TJCjrRgbSG",3
427,MrALumby,179931484,781928447559938050,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 30 18:47:24 +0000 2016,"I had to didn't I! :D

P.s. my mums awful photography. @ Leaning… https://t.co/Y5l2Db2HLL",3
428,solyogacentre,1308551809,779420346915008512,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 20:41:06 +0000 2016,#pisa🇮🇹 #leaningtower #italy #yogaretreat #yogaeverydamnday @ Leaning Tower of Pisa https://t.co/IfZv5A97AN,3
429,lahbarreto,61049957,780874845684924417,"[43.7225109, 10.3960052]",43.7225109,10.3960052,Tue Sep 27 21:00:45 +0000 2016,"Just posted a photo @ Piazza Dei Miracoli, Pisa https://t.co/UHXQWu0llA",3
430,Ireene_99,607262769,781243054837600256,"[43.72263, 10.3948]",43.72263,10.3948,Wed Sep 28 21:23:53 +0000 2016,"Blood makes you related, loyalty makes you family 🐝🐙🦁 @ Torre di Pisa https://t.co/LYIopqbpsP",3
431,MissClaireLCdD,1454680190,780113306258444293,"[43.70944843, 10.40574389]",43.70944843,10.40574389,Sun Sep 25 18:34:40 +0000 2016,Waiting for David Bowie Tribute Band davidbowie #davidbowie #BorderlinePisa #rockon… https://t.co/6gwU4fkbdh,17
432,cocoy_39,74062351,779251528632860672,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 09:30:16 +0000 2016,#wheninpisa #italy2016 #travel @ Leaning Tower of Pisa https://t.co/vkqiqUY6fA,3
433,cocoy_39,74062351,779255841346220032,"[43.7084335, 10.39848333]",43.708433500000005,10.39848333,Fri Sep 23 09:47:25 +0000 2016,"I'm at Stazione Pisa Centrale - @fsnews_it in Pisa, PI https://t.co/Pd9faoVruS",7
434,cocoy_39,74062351,779255890348310528,"[43.72040817, 10.39710583]",43.72040817,10.39710583,Fri Sep 23 09:47:36 +0000 2016,"I'm at Pisa in Pisa, PI https://t.co/6KrEiJ2sUh",3
435,cocoy_39,74062351,779255935516680192,"[43.69594344, 10.39858103]",43.69594344,10.39858103,Fri Sep 23 09:47:47 +0000 2016,"I'm at Aeroporto di Pisa ""Galileo Galilei"" (PSA) in Pisa, PI https://t.co/nS1EBYpNyw",10
436,st_aditya,280411741,781428482656047105,"[43.722432, 10.396574]",43.722432,10.396574000000001,Thu Sep 29 09:40:43 +0000 2016,I'm at BonChef https://t.co/WGxNO8Xt5d https://t.co/n23EjbTc3Y,3
437,st_aditya,280411741,781430905663619073,"[43.719903, 10.397285]",43.719903,10.397285,Thu Sep 29 09:50:20 +0000 2016,Crazy lasagna and melanzane! (@ Dolce Pisa in Pisa) https://t.co/25ynqNt6x5,3
438,AldonzaGonzalez,304602701,780128944288858113,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 19:36:49 +0000 2016,Keep calm and #leanon #leaningtowerofpisa #pisa #italia #latoscana 🇮🇹 #italy // #sheisfit and… https://t.co/SCFP3Vvclc,3
439,AldonzaGonzalez,304602701,780333906608418816,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Mon Sep 26 09:11:15 +0000 2016,#massimafelicità at #leaningtowerofpisa #pisa #italia 🇮🇹 // #italy // #sheisfit and #tourist… https://t.co/KwkmKtyLlz,3
440,AldonzaGonzalez,304602701,780369234547400704,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Mon Sep 26 11:31:38 +0000 2016,The #leaningtowerofpisa is one of the most remarkable architectural of the #medieval #Europe.… https://t.co/C28lhLZVou,3
441,sammmyyo,513868411,781564103500390401,"[43.72267923, 10.39542451]",43.72267923,10.39542451,Thu Sep 29 18:39:37 +0000 2016,"feelin SASsy. @ Pisa, Tuscany, Italy https://t.co/qDOX9RWiRy",3
442,RBchanco,132589732,779322729845563392,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 14:13:12 +0000 2016,"Leaning Tower of Pisa. 
#RBinPisa #RBinItaly 🇮🇹 @ Leaning Tower of Pisa https://t.co/XjaV3YQ2UO",3
443,RBchanco,132589732,779323374963003393,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Fri Sep 23 14:15:46 +0000 2016,"Pisa❤️️ #
#RBandChadinPisa #RBinItaly #vacation2016 #birthdaymonth @ Leaning Tower of Pisa https://t.co/xOZA1I3XEV",3
444,edson_e_gonzaga,89726538,780358840630046720,"[43.7230407, 10.3966713]",43.7230407,10.3966713,Mon Sep 26 10:50:20 +0000 2016,Muita gente..m @ Tower of Pisa https://t.co/o6zxKugR5D,3
445,edson_e_gonzaga,89726538,780367836745199616,"[43.72277857, 10.39861818]",43.72277857,10.39861818,Mon Sep 26 11:26:05 +0000 2016,Birra gelata. .. @ Pisa Café https://t.co/YLVrSTnY19,-1
446,edson_e_gonzaga,89726538,780379757640818688,"[43.7167, 10.3833]",43.7167,10.3833,Mon Sep 26 12:13:27 +0000 2016,"Chiao. .Gênova aspeta. @ Pisa, Italy https://t.co/DPaFXbiiGO",1
447,ClaudiaBarnes,426101220,779747662895513601,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sat Sep 24 18:21:44 +0000 2016,me: when I go to Italy I really wanna try and fit in I don't want people to think I'm a… https://t.co/ODgMk7JnZJ,3
448,SeanJamesSutton,331158324,779988002042970112,"[43.72305556, 10.39641667]",43.72305556,10.39641667,Sun Sep 25 10:16:45 +0000 2016,Me and Pisa @ Leaning Tower of Pisa https://t.co/7ZEddSuQHv,3
449,Maic_Aldana,153507576,779760342155026432,"[43.7229514, 10.39497213]",43.7229514,10.39497213,Sat Sep 24 19:12:07 +0000 2016,"I'm at Torre de Pisa in Pisa, PI https://t.co/yzZUaoQtFQ",3
450,marcodalpino,15105659,779171819978944513,"[43.69594344, 10.39858103]",43.69594344,10.39858103,Fri Sep 23 04:13:32 +0000 2016,"On our way to @MS_Ignite Atlanta /w @AntonioDalPino #MSIgnite (@ Aeroporto di Pisa ""Galileo Galilei"" (PSA)) https://t.co/YXr1wibRTd",10
451,nelisaMM,932237454,779963382598295552,"[43.71105308, 10.39844663]",43.71105308,10.39844663,Sun Sep 25 08:38:56 +0000 2016,The #mural of #keithharing in ##pisa #italy  #tuttomondo #grafitti #grafittiart #graphicdesign… https://t.co/Z1dDxSY52I,7
452,nelisaMM,932237454,779970388587577344,"[43.71355921, 10.40067674]",43.71355921,10.40067674,Sun Sep 25 09:06:46 +0000 2016,Wow! The building is amazing! In #pisa (@ H&amp;M in Pisa) https://t.co/kabJshYJQg https://t.co/ZY2GUqO53S,14
453,nelisaMM,932237454,780105536561815552,"[43.7167, 10.3833]",43.7167,10.3833,Sun Sep 25 18:03:48 +0000 2016,"So romantic, #pisa at #night #fiumearno #italy #italia #tuscany #tuscana #igers #igerspisa… https://t.co/iBSJsomuyb",1
454,nelisaMM,932237454,780443774648324096,"[43.7184, 10.40062]",43.7184,10.40062,Mon Sep 26 16:27:50 +0000 2016,Our #mirrior #selfie with #zebra #bestselfie #thankful for you! darwinmagpoc #brotherlove… https://t.co/LudddleMoN,4
455,nelisaMM,932237454,779695371744411649,"[43.72040817, 10.39710583]",43.72040817,10.39710583,Sat Sep 24 14:53:57 +0000 2016,"I'm at Pisa in Pisa, PI https://t.co/kZFTK8ndWP https://t.co/kRQsAIYpK7",3
456,nelisaMM,932237454,779697912997638144,"[43.71238826, 10.40031471]",43.71238826,10.40031471,Sat Sep 24 15:04:03 +0000 2016,I'm at Gelateria Il Cremino https://t.co/X6S2cxswM9 https://t.co/VAcax1FMcU,7
457,nelisaMM,932237454,779711540245114880,"[43.7151799, 10.39533]",43.7151799,10.39533,Sat Sep 24 15:58:12 +0000 2016,An amazing day in #pisa #italy #igerspisa #ig_pisa #igersitaly #igersitalia #travel #travelbyNeL… https://t.co/bvAAlqbKOV,19
458,nelisaMM,932237454,779717339835199488,"[43.71938927, 10.4002818]",43.71938927,10.400281800000002,Sat Sep 24 16:21:14 +0000 2016,"I'm at Piazza dei Cavalieri in Pisa, PI https://t.co/az3LycjChB https://t.co/F4Cjoba5bT",4
459,nelisaMM,932237454,779728088531820544,"[43.71527778, 10.39638889]",43.71527778,10.39638889,Sat Sep 24 17:03:57 +0000 2016,The so #beautiful #santamariadellaspina #pisa #italy #igerspisa #ig_pisa #igersitaly… https://t.co/BoXdr03XzM,19
460,nelisaMM,932237454,779752874842750976,"[43.718264, 10.400481]",43.718264000000005,10.400481,Sat Sep 24 18:42:27 +0000 2016,"I'm at Hotel Rinascente in Pisa, Toscana https://t.co/bqLnCmfGdO https://t.co/pYnLheX78m",4
